fips,population,county,state,old_rate,rate,typology
28117,25276,Prentiss County,Mississippi,-1.06029435,-0.010602944,Evangelical Hubs
28119,8223,Quitman County,Mississippi,-24.89359115,-0.248935912,African American South
28121,141617,Rankin County,Mississippi,10.88428649,0.108842865,Exurbs
28123,28264,Scott County,Mississippi,-0.969431078,-0.009694311,African American South
28125,4916,Sharkey County,Mississippi,-22.70138324,-0.227013832,African American South
28127,27503,Simpson County,Mississippi,-5.650292695,-0.056502927,Working Class Country
28129,16491,Smith County,Mississippi,-13.83785095,-0.13837851,Evangelical Hubs
28131,17786,Stone County,Mississippi,3.075452603,0.030754526,Evangelical Hubs
28133,29450,Sunflower County,Mississippi,-11.81324278,-0.118132428,African American South
28135,15378,Tallahatchie County,Mississippi,-17.31694629,-0.173169463,African American South
28137,28886,Tate County,Mississippi,-2.845669182,-0.028456692,Evangelical Hubs
28139,22232,Tippah County,Mississippi,-1.875674703,-0.018756747,Evangelical Hubs
28141,19593,Tishomingo County,Mississippi,-3.792170673,-0.037921707,Evangelical Hubs
28143,10778,Tunica County,Mississippi,-9.241046576,-0.092410466,African American South
28145,27134,Union County,Mississippi,2.369720646,0.023697206,Evangelical Hubs
28147,15443,Walthall County,Mississippi,-10.09518876,-0.100951888,African American South
28149,48773,Warren County,Mississippi,-8.305824944,-0.083058249,African American South
28151,51137,Washington County,Mississippi,-12.15362653,-0.121536265,African American South
28153,20747,Wayne County,Mississippi,-4.665734805,-0.046657348,African American South
28155,10253,Webster County,Mississippi,-3.189310446,-0.031893104,Evangelical Hubs
28157,9878,Wilkinson County,Mississippi,-13.06944726,-0.130694473,African American South
28159,19198,Winston County,Mississippi,-7.729971872,-0.077299719,African American South
28161,12678,Yalobusha County,Mississippi,-1.553872851,-0.015538729,African American South
28163,28065,Yazoo County,Mississippi,-4.710493497,-0.047104935,African American South
29001,25607,Adair County,Missouri,-1.144218378,-0.011442184,College Towns
29003,17291,Andrew County,Missouri,4.881152044,0.04881152,Rural Middle America
29005,5685,Atchison County,Missouri,-6.684256816,-0.066842568,Aging Farmlands
29007,25529,Audrain County,Missouri,-2.221003565,-0.022210036,Working Class Country
29009,35597,Barry County,Missouri,-2.986206703,-0.029862067,Rural Middle America
29011,12402,Barton County,Missouri,-6.168359942,-0.061683599,Evangelical Hubs
29013,17049,Bates County,Missouri,-5.90650478,-0.059065048,Working Class Country
29015,19056,Benton County,Missouri,1.773719563,0.017737196,Graying America
29017,12363,Bollinger County,Missouri,-14.52721831,-0.145272183,Working Class Country
29019,162642,Boone County,Missouri,12.89211889,0.128921189,College Towns
29021,89201,Buchanan County,Missouri,-4.941648636,-0.049416486,Rural Middle America
29023,42794,Butler County,Missouri,-1.551619386,-0.015516194,Evangelical Hubs
29025,9424,Caldwell County,Missouri,-6.462224109,-0.064622241,Evangelical Hubs
29027,44332,Callaway County,Missouri,-0.11052964,-0.001105296,Rural Middle America
29029,44002,Camden County,Missouri,-2.856688332,-0.028566883,Graying America
29031,75674,Cape Girardeau County,Missouri,7.976319476,0.079763195,College Towns
29033,9295,Carroll County,Missouri,-8.606777838,-0.086067778,Evangelical Hubs
29035,6265,Carter County,Missouri,-16.96727853,-0.169672785,Evangelical Hubs
29037,99478,Cass County,Missouri,8.389794728,0.083897947,Rural Middle America
29039,13982,Cedar County,Missouri,1.473322844,0.014733228,Evangelical Hubs
29041,7831,Chariton County,Missouri,-5.40160899,-0.05401609,Aging Farmlands
29043,77422,Christian County,Missouri,14.75032936,0.147503294,Exurbs
29045,7139,Clark County,Missouri,-7.073819863,-0.070738199,Evangelical Hubs
29047,221939,Clay County,Missouri,14.14622937,0.141462294,Exurbs
29049,20743,Clinton County,Missouri,2.126018416,0.021260184,Rural Middle America
29051,75990,Cole County,Missouri,1.696275826,0.016962758,Rural Middle America
29053,17601,Cooper County,Missouri,-2.829384694,-0.028293847,Working Class Country
29055,24696,Crawford County,Missouri,-6.640751539,-0.066407515,Evangelical Hubs
29057,7883,Dade County,Missouri,-3.983255106,-0.039832551,Evangelical Hubs
29059,16777,Dallas County,Missouri,1.752399118,0.017523991,Evangelical Hubs
29061,8433,Daviess County,Missouri,-0.035574529,-0.000355745,Working Class Country
29063,12892,DeKalb County,Missouri,-14.45082222,-0.144508222,Rural Middle America
29065,15657,Dent County,Missouri,-7.894232612,-0.078942326,Evangelical Hubs
29067,13684,Douglas County,Missouri,-15.39023677,-0.153902368,Evangelical Hubs
29069,31953,Dunklin County,Missouri,-11.4856195,-0.114856195,Evangelical Hubs
29071,101492,Franklin County,Missouri,3.143104875,0.031431049,Rural Middle America
29073,15222,Gasconade County,Missouri,-2.811719879,-0.028117199,Rural Middle America
29075,6738,Gentry County,Missouri,-8.548530721,-0.085485307,Rural Middle America
29077,275174,Greene County,Missouri,8.627631971,0.08627632,College Towns
29079,10261,Grundy County,Missouri,-4.414774388,-0.044147744,Evangelical Hubs
29081,8957,Harrison County,Missouri,-8.931561907,-0.089315619,Working Class Country
29083,22272,Henry County,Missouri,-1.463721264,-0.014637213,Working Class Country
29085,9627,Hickory County,Missouri,-14.00228524,-0.140022852,Graying America
29087,4912,Holt County,Missouri,-14.02687296,-0.14026873,Aging Farmlands
29089,10144,Howard County,Missouri,0.069006309,0.000690063,Rural Middle America
29091,40400,Howell County,Missouri,-1.608910891,-0.016089109,Working Class Country
29093,10630,Iron County,Missouri,-10.28222013,-0.102822201,Evangelical Hubs
29095,674158,Jackson County,Missouri,6.385150069,0.063851501,Big Cities
29097,117404,Jasper County,Missouri,4.562876904,0.045628769,Rural Middle America
29099,218733,Jefferson County,Missouri,3.660170162,0.036601702,Middle Suburbs
29101,52595,Johnson County,Missouri,2.696073771,0.026960738,Military Posts
29103,4131,Knox County,Missouri,-9.368191721,-0.093681917,Working Class Country
29105,35571,Laclede County,Missouri,1.315678502,0.013156785,Rural Middle America
29107,33381,Lafayette County,Missouri,-1.189299302,-0.011892993,Rural Middle America
29109,38634,Lawrence County,Missouri,-1.638453176,-0.016384532,Evangelical Hubs
29111,10211,Lewis County,Missouri,-1.753011458,-0.017530115,Working Class Country
29113,52566,Lincoln County,Missouri,13.33181144,0.133318114,Rural Middle America
29115,12761,Linn County,Missouri,-6.95086592,-0.069508659,Rural Middle America
29117,15195,Livingston County,Missouri,-4.198749589,-0.041987496,Rural Middle America
29119,23083,McDonald County,Missouri,0.953082355,0.009530824,Evangelical Hubs
29121,15566,Macon County,Missouri,-2.293460105,-0.022934601,Evangelical Hubs
29123,12226,Madison County,Missouri,3.271716015,0.03271716,Evangelical Hubs
29125,9176,Maries County,Missouri,-8.108108108,-0.081081081,Working Class Country
29127,28781,Marion County,Missouri,-0.889475696,-0.008894757,Rural Middle America
29129,3785,Mercer County,Missouri,-6.525759577,-0.065257596,Aging Farmlands
29131,24748,Miller County,Missouri,-0.105058995,-0.00105059,Evangelical Hubs
29133,14358,Mississippi County,Missouri,-12.40423457,-0.124042346,Working Class Country
29135,15607,Moniteau County,Missouri,-0.858589095,-0.008585891,Working Class Country
29137,8840,Monroe County,Missouri,-1.968325792,-0.019683258,Rural Middle America
29139,12236,Montgomery County,Missouri,-7.46976136,-0.074697614,Working Class Country
29141,20565,Morgan County,Missouri,2.144420131,0.021444201,Working Class Country
29143,18956,New Madrid County,Missouri,-13.30449462,-0.133044946,Working Class Country
29145,58114,Newton County,Missouri,0.918883574,0.009188836,Evangelical Hubs
29147,23370,Nodaway County,Missouri,-9.109970047,-0.0910997,College Towns
29149,10881,Oregon County,Missouri,-20.64148516,-0.206414852,Evangelical Hubs
29151,13878,Osage County,Missouri,-4.352212134,-0.043522121,Rural Middle America
29153,9723,Ozark County,Missouri,-12.03332305,-0.120333231,Evangelical Hubs
29155,18296,Pemiscot County,Missouri,-14.40205509,-0.144020551,African American South
29157,18971,Perry County,Missouri,-0.079068051,-0.000790681,Rural Middle America
29159,42201,Pettis County,Missouri,1.845927822,0.018459278,Rural Middle America
29161,45156,Phelps County,Missouri,-1.147134379,-0.011471344,College Towns
29163,18516,Pike County,Missouri,-5.01728235,-0.050172824,Working Class Country
29165,89322,Platte County,Missouri,19.47560511,0.194756051,Exurbs
29167,31137,Polk County,Missouri,1.22683624,0.012268362,Evangelical Hubs
29169,52274,Pulaski County,Missouri,3.21574779,0.032157478,Military Posts
29171,4979,Putnam County,Missouri,-5.985137578,-0.059851376,Working Class Country
29173,10167,Ralls County,Missouri,1.849119701,0.018491197,Working Class Country
29175,25414,Randolph County,Missouri,-2.746517667,-0.027465177,Working Class Country
29177,23494,Ray County,Missouri,-1.430152379,-0.014301524,Rural Middle America
29179,6696,Reynolds County,Missouri,-8.960573477,-0.089605735,Aging Farmlands
29181,14100,Ripley County,Missouri,-24.26241135,-0.242624114,Working Class Country
29183,360485,St. Charles County,Missouri,12.42132128,0.124213213,Exurbs
29185,9805,St. Clair County,Missouri,-5.313615502,-0.053136155,Aging Farmlands
29186,18145,Ste. Genevieve County,Missouri,1.840727473,0.018407275,Rural Middle America
29187,65359,St. Francois County,Missouri,2.391407457,0.023914075,Working Class Country
29189,998954,St. Louis County,Missouri,0.517641453,0.005176415,Urban Burbs
29195,23370,Saline County,Missouri,-0.158322636,-0.001583226,Rural Middle America
29197,4431,Schuyler County,Missouri,-9.004739336,-0.090047393,Working Class Country
29199,4843,Scotland County,Missouri,-2.622341524,-0.026223415,Aging Farmlands
29201,39191,Scott County,Missouri,-2.888418259,-0.028884183,Working Class Country
29203,8441,Shannon County,Missouri,-16.70418197,-0.16704182,Evangelical Hubs
29205,6373,Shelby County,Missouri,-4.236623254,-0.042366233,Evangelical Hubs
29207,29968,Stoddard County,Missouri,-4.32461292,-0.043246129,Evangelical Hubs
29209,32202,Stone County,Missouri,-3.496677225,-0.034966772,Graying America
29211,6714,Sullivan County,Missouri,-10.64938934,-0.106493893,Working Class Country
29213,51675,Taney County,Missouri,8.497339139,0.084973391,Working Class Country
29215,26008,Texas County,Missouri,-5.848200554,-0.058482006,Evangelical Hubs
29217,21159,Vernon County,Missouri,-6.862328087,-0.068623281,Working Class Country
29219,32513,Warren County,Missouri,9.285516563,0.092855166,Rural Middle America
29221,25195,Washington County,Missouri,-6.671958722,-0.066719587,Evangelical Hubs
29223,13521,Wayne County,Missouri,-18.8373641,-0.188373641,Evangelical Hubs
29225,36202,Webster County,Missouri,7.963648417,0.079636484,Working Class Country
29227,2171,Worth County,Missouri,-9.120221096,-0.091202211,Aging Farmlands
29229,18815,Wright County,Missouri,-3.332447515,-0.033324475,Evangelical Hubs
29510,319294,St. Louis city,Missouri,-5.548491359,-0.055484914,Big Cities
30001,9246,Beaverhead County,Montana,1.351935972,0.01351936,Graying America
30003,12865,Big Horn County,Montana,2.013214147,0.020132141,Native American Lands
30005,6491,Blaine County,Montana,8.519488523,0.085194885,Native American Lands
30007,5612,Broadwater County,Montana,20.70563079,0.207056308,Graying America
30009,10078,Carbon County,Montana,3.919428458,0.039194285,Graying America
30011,1160,Carter County,Montana,21.98275862,0.219827586,Aging Farmlands
30013,81327,Cascade County,Montana,3.795787377,0.037957874,Military Posts
30015,5813,Chouteau County,Montana,1.410631344,0.014106313,Native American Lands
30017,11699,Custer County,Montana,1.436020173,0.014360202,Graying America
30019,1751,Daniels County,Montana,-5.139920046,-0.0513992,Aging Farmlands
30021,8966,Dawson County,Montana,-0.289984385,-0.002899844,Aging Farmlands
30023,9298,Deer Lodge County,Montana,1.322865132,0.013228651,Graying America
30025,2890,Fallon County,Montana,5.501730104,0.055017301,Aging Farmlands
30027,11586,Fergus County,Montana,-1.208354911,-0.012083549,Aging Farmlands
30029,90928,Flathead County,Montana,14.76882808,0.147688281,Graying America
30031,89513,Gallatin County,Montana,32.89689766,0.328968977,College Towns
30033,1206,Garfield County,Montana,-2.736318408,-0.027363184,Aging Farmlands
30035,13399,Glacier County,Montana,2.828569296,0.028285693,Native American Lands
30037,884,Golden Valley County,Montana,-6.900452489,-0.069004525,Aging Farmlands
30039,3079,Granite County,Montana,7.469957778,0.074699578,Graying America
30041,16096,Hill County,Montana,1.323310139,0.013233101,Graying America
30043,11406,Jefferson County,Montana,5.953007189,0.059530072,Exurbs
30045,2072,Judith Basin County,Montana,-2.364864865,-0.023648649,Aging Farmlands
30047,28746,Lake County,Montana,8.307242747,0.083072427,Graying America
30049,63395,Lewis and Clark County,Montana,11.9536241,0.119536241,Exurbs
30051,2339,Liberty County,Montana,-16.24625909,-0.162462591,Aging Farmlands
30053,19687,Lincoln County,Montana,-0.050794941,-0.000507949,Graying America
30055,1734,McCone County,Montana,-0.288350634,-0.002883506,Aging Farmlands
30057,7691,Madison County,Montana,12.11806007,0.121180601,Graying America
30059,1891,Meagher County,Montana,1.903754627,0.019037546,Graying America
30061,4223,Mineral County,Montana,7.388112716,0.073881127,Graying America
30063,109299,Missoula County,Montana,7.889367698,0.078893677,College Towns
30065,4538,Musselshell County,Montana,4.23093874,0.042309387,Aging Farmlands
30067,15636,Park County,Montana,9.944998721,0.099449987,Graying America
30069,494,Petroleum County,Montana,0.4048583,0.004048583,Aging Farmlands
30071,4253,Phillips County,Montana,-0.846461321,-0.008464613,Aging Farmlands
30073,6153,Pondera County,Montana,-4.144319844,-0.041443198,Graying America
30075,1743,Powder River County,Montana,-2.81124498,-0.02811245,Aging Farmlands
30077,7027,Powell County,Montana,-1.152696741,-0.011526967,Graying America
30079,1179,Prairie County,Montana,-7.718405428,-0.077184054,Aging Farmlands
30081,40212,Ravalli County,Montana,9.852780265,0.098527803,Graying America
30083,9746,Richland County,Montana,17.90478145,0.179047815,Aging Farmlands
30085,10425,Roosevelt County,Montana,3.539568345,0.035395683,Native American Lands
30087,9233,Rosebud County,Montana,-9.790967183,-0.097909672,Native American Lands
30089,11413,Sanders County,Montana,8.648032945,0.086480329,Graying America
30091,3384,Sheridan County,Montana,4.580378251,0.045803783,Aging Farmlands
30093,34200,Silver Bow County,Montana,2.728070175,0.027280702,Graying America
30095,9117,Stillwater County,Montana,-1.689152133,-0.016891521,Aging Farmlands
30097,3651,Sweet Grass County,Montana,0.739523418,0.007395234,Aging Farmlands
30099,6073,Teton County,Montana,2.519347933,0.025193479,Aging Farmlands
30101,5324,Toole County,Montana,-6.630353118,-0.066303531,Graying America
30103,718,Treasure County,Montana,6.128133705,0.061281337,Aging Farmlands
30105,7369,Valley County,Montana,2.836205727,0.028362057,Graying America
30107,2168,Wheatland County,Montana,-4.566420664,-0.045664207,Aging Farmlands
30109,1017,Wibaux County,Montana,-7.866273353,-0.078662734,Aging Farmlands
30111,147972,Yellowstone County,Montana,11.32579137,0.113257914,Exurbs
31001,31364,Adams County,Nebraska,-0.506950644,-0.005069506,Rural Middle America
31003,6685,Antelope County,Nebraska,-5.833956619,-0.058339566,Aging Farmlands
31005,460,Arthur County,Nebraska,-5.652173913,-0.056521739,Aging Farmlands
31007,690,Banner County,Nebraska,-2.31884058,-0.023188406,Aging Farmlands
31009,478,Blaine County,Nebraska,-9.832635983,-0.09832636,Aging Farmlands
31011,5505,Boone County,Nebraska,-2.288828338,-0.022888283,Aging Farmlands
31013,11308,Box Butte County,Nebraska,-4.1209763,-0.041209763,Aging Farmlands
31015,2099,Boyd County,Nebraska,-13.76846117,-0.137684612,Aging Farmlands
31017,3145,Brown County,Nebraska,-7.694753577,-0.076947536,Aging Farmlands
31019,46102,Buffalo County,Nebraska,8.637369312,0.086373693,College Towns
31021,6858,Burt County,Nebraska,-1.983085448,-0.019830854,Rural Middle America
31023,8395,Butler County,Nebraska,-0.30970816,-0.003097082,Rural Middle America
31025,25241,Cass County,Nebraska,5.376173686,0.053761737,Rural Middle America
31027,8852,Cedar County,Nebraska,-5.332128333,-0.053321283,Aging Farmlands
31029,3966,Chase County,Nebraska,-1.840645487,-0.018406455,Aging Farmlands
31031,5713,Cherry County,Nebraska,-4.516016104,-0.045160161,Aging Farmlands
31033,9998,Cheyenne County,Nebraska,-5.301060212,-0.053010602,Rural Middle America
31035,6542,Clay County,Nebraska,-6.695200245,-0.066952002,Aging Farmlands
31037,10515,Colfax County,Nebraska,0.637184974,0.00637185,Hispanic Centers
31039,9139,Cuming County,Nebraska,-1.378706642,-0.013787066,Rural Middle America
31041,10939,Custer County,Nebraska,-3.601791754,-0.036017918,Aging Farmlands
31043,21006,Dakota County,Nebraska,2.742073693,0.027420737,Hispanic Centers
31045,9182,Dawes County,Nebraska,-10.7057286,-0.107057286,College Towns
31047,24326,Dawson County,Nebraska,-0.883828003,-0.00883828,Hispanic Centers
31049,1941,Deuel County,Nebraska,-5.306543019,-0.05306543,Aging Farmlands
31051,6000,Dixon County,Nebraska,-6.566666667,-0.065666667,Rural Middle America
31053,36691,Dodge County,Nebraska,1.297320869,0.012973209,Rural Middle America
31055,517110,Douglas County,Nebraska,13.03707142,0.130370714,Big Cities
31057,2008,Dundy County,Nebraska,-17.62948207,-0.176294821,Aging Farmlands
31059,5890,Fillmore County,Nebraska,-5.755517827,-0.057555178,Aging Farmlands
31061,3225,Franklin County,Nebraska,-10.41860465,-0.104186047,Aging Farmlands
31063,2756,Frontier County,Nebraska,-8.599419448,-0.085994194,Aging Farmlands
31065,4959,Furnas County,Nebraska,-6.513409962,-0.0651341,Aging Farmlands
31067,22311,Gage County,Nebraska,-2.720631079,-0.027206311,Rural Middle America
31069,2057,Garden County,Nebraska,-8.896451142,-0.088964511,Aging Farmlands
31071,2049,Garfield County,Nebraska,-11.51781357,-0.115178136,Aging Farmlands
31073,2044,Gosper County,Nebraska,-7.387475538,-0.073874755,Aging Farmlands
31075,614,Grant County,Nebraska,-0.488599349,-0.004885993,Aging Farmlands
31077,2538,Greeley County,Nebraska,-13.79038613,-0.137903861,Aging Farmlands
31079,58607,Hall County,Nebraska,7.316532155,0.073165322,Exurbs
31081,9124,Hamilton County,Nebraska,3.342832091,0.033428321,Rural Middle America
31083,3423,Harlan County,Nebraska,-10.22494888,-0.102249489,Aging Farmlands
31085,967,Hayes County,Nebraska,-11.47880041,-0.114788004,Aging Farmlands
31087,2908,Hitchcock County,Nebraska,-10.04126547,-0.100412655,Aging Farmlands
31089,10435,Holt County,Nebraska,-2.951605175,-0.029516052,Aging Farmlands
31091,736,Hooker County,Nebraska,-3.39673913,-0.033967391,Graying America
31093,6274,Howard County,Nebraska,3.2036978,0.032036978,Rural Middle America
31095,7547,Jefferson County,Nebraska,-4.067841526,-0.040678415,Aging Farmlands
31097,5217,Johnson County,Nebraska,1.399271612,0.013992716,Rural Middle America
31099,6489,Kearney County,Nebraska,3.066728309,0.030667283,Aging Farmlands
31101,8368,Keith County,Nebraska,-0.394359465,-0.003943595,Graying America
31103,824,Keya Paha County,Nebraska,-6.674757282,-0.066747573,Aging Farmlands
31105,3821,Kimball County,Nebraska,-10.12823868,-0.101282387,Working Class Country
31107,8701,Knox County,Nebraska,-3.562808873,-0.035628089,Aging Farmlands
31109,285407,Lancaster County,Nebraska,13.03436846,0.130343685,College Towns
31111,36288,Lincoln County,Nebraska,-4.442239859,-0.044422399,Rural Middle America
31113,763,Logan County,Nebraska,-6.159895151,-0.061598952,Aging Farmlands
31115,632,Loup County,Nebraska,-3.955696203,-0.039556962,Aging Farmlands
31117,539,McPherson County,Nebraska,-25.97402597,-0.25974026,Aging Farmlands
31119,34876,Madison County,Nebraska,2.032916619,0.020329166,Rural Middle America
31121,7845,Merrick County,Nebraska,-2.256214149,-0.022562141,Aging Farmlands
31123,5042,Morrill County,Nebraska,-9.65886553,-0.096588655,Aging Farmlands
31125,3735,Nance County,Nebraska,-9.504685408,-0.095046854,Aging Farmlands
31127,7248,Nemaha County,Nebraska,-2.400662252,-0.024006623,Rural Middle America
31129,4500,Nuckolls County,Nebraska,-9,-0.09,Aging Farmlands
31131,15740,Otoe County,Nebraska,1.092757306,0.010927573,Rural Middle America
31133,2773,Pawnee County,Nebraska,-8.258204111,-0.082582041,Aging Farmlands
31135,2970,Perkins County,Nebraska,-3.771043771,-0.037710438,Aging Farmlands
31137,9188,Phelps County,Nebraska,-2.394427514,-0.023944275,Rural Middle America
31139,7266,Pierce County,Nebraska,0.701899257,0.007018993,Rural Middle America
31141,32237,Platte County,Nebraska,6.387070757,0.063870708,Rural Middle America
31143,5406,Polk County,Nebraska,-3.551609323,-0.035516093,Aging Farmlands
31145,11055,Red Willow County,Nebraska,-3.193125283,-0.031931253,Rural Middle America
31147,8363,Richardson County,Nebraska,-5.88305632,-0.058830563,Aging Farmlands
31149,1526,Rock County,Nebraska,-17.30013106,-0.173001311,Aging Farmlands
31151,14200,Saline County,Nebraska,0.647887324,0.006478873,Rural Middle America
31153,158840,Sarpy County,Nebraska,19.99748174,0.199974817,Military Posts
31155,20780,Saunders County,Nebraska,7.208854668,0.072088547,Rural Middle America
31157,36970,Scotts Bluff County,Nebraska,-2.396537733,-0.023965377,Rural Middle America
31159,16750,Seward County,Nebraska,5.128358209,0.051283582,Rural Middle America
31161,5469,Sheridan County,Nebraska,-6.253428415,-0.062534284,Aging Farmlands
31163,3152,Sherman County,Nebraska,-6.123096447,-0.061230964,Aging Farmlands
31165,1311,Sioux County,Nebraska,-13.42486651,-0.134248665,Aging Farmlands
31167,6129,Stanton County,Nebraska,-4.682656225,-0.046826562,Rural Middle America
31169,5228,Thayer County,Nebraska,-3.710788064,-0.037107881,Aging Farmlands
31171,647,Thomas County,Nebraska,3.400309119,0.034003091,Aging Farmlands
31173,6940,Thurston County,Nebraska,-2.406340058,-0.024063401,Native American Lands
31175,4260,Valley County,Nebraska,-4.718309859,-0.047183099,Aging Farmlands
31177,20234,Washington County,Nebraska,3.118513393,0.031185134,Rural Middle America
31179,9595,Wayne County,Nebraska,1.063053674,0.010630537,College Towns
31181,3812,Webster County,Nebraska,-10.93913956,-0.109391396,Aging Farmlands
31183,818,Wheeler County,Nebraska,-5.378973105,-0.053789731,Aging Farmlands
31185,13665,York County,Nebraska,3.366264179,0.033662642,Rural Middle America
32001,24877,Churchill County,Nevada,2.568637697,0.025686377,Graying America
32003,1951269,Clark County,Nevada,16.10193161,0.161019316,Big Cities
32005,46997,Douglas County,Nevada,5.300338319,0.053003383,Graying America
32007,48818,Elko County,Nevada,10.00450653,0.100045065,Exurbs
32009,783,Esmeralda County,Nevada,-6.896551724,-0.068965517,Graying America
32011,1987,Eureka County,Nevada,-6.643180674,-0.066431807,Aging Farmlands
32013,16528,Humboldt County,Nevada,4.580106486,0.045801065,Graying America
32015,5775,Lander County,Nevada,-0.70995671,-0.007099567,Graying America
32017,5345,Lincoln County,Nevada,-15.82787652,-0.158278765,Graying America
32019,51980,Lyon County,Nevada,13.95729127,0.139572913,Rural Middle America
32021,4772,Mineral County,Nevada,-4.568315172,-0.045683152,Native American Lands
32023,43946,Nye County,Nevada,17.39635007,0.173963501,Graying America
32027,6753,Pershing County,Nevada,-1.525248038,-0.01525248,Graying America
32029,4010,Storey County,Nevada,2.344139651,0.023441397,Graying America
32031,421407,Washoe County,Nevada,15.44468886,0.154446889,Exurbs
32033,10030,White Pine County,Nevada,-9.471585244,-0.094715852,Graying America
32510,55274,Carson City,Nevada,6.08785324,0.060878532,Graying America
33001,60088,Belknap County,New Hampshire,6.019504726,0.060195047,Graying America
33003,47818,Carroll County,New Hampshire,4.78690033,0.047869003,Graying America
33005,77117,Cheshire County,New Hampshire,-0.85454569,-0.008545457,College Towns
33007,33055,Coos County,New Hampshire,-5.40614128,-0.054061413,Graying America
33009,89118,Grafton County,New Hampshire,2.244215534,0.022442155,Graying America
33011,400721,Hillsborough County,New Hampshire,5.544006928,0.055440069,Exurbs
33013,146445,Merrimack County,New Hampshire,5.027826146,0.050278261,Exurbs
33015,295223,Rockingham County,New Hampshire,6.419892759,0.064198928,Exurbs
33017,123143,Strafford County,New Hampshire,6.290247923,0.062902479,College Towns
33019,43742,Sullivan County,New Hampshire,-1.552283846,-0.015522838,Graying America
34001,274549,Atlantic County,New Jersey,-0.005463506,-5.46E-05,Middle Suburbs
34003,905116,Bergen County,New Jersey,5.592211385,0.055922114,Urban Burbs
34005,448734,Burlington County,New Jersey,2.925118221,0.029251182,Urban Burbs
34007,513657,Camden County,New Jersey,1.913339057,0.019133391,Urban Burbs
34009,97265,Cape May County,New Jersey,-2.05829435,-0.020582944,Graying America
34011,156898,Cumberland County,New Jersey,-1.750181647,-0.017501816,Hispanic Centers
34013,783969,Essex County,New Jersey,10.17374411,0.101737441,Urban Burbs
34015,288288,Gloucester County,New Jersey,4.858336108,0.048583361,Exurbs
34017,634266,Hudson County,New Jersey,14.2823358,0.142823358,Urban Burbs
34019,128349,Hunterdon County,New Jersey,0.465917148,0.004659171,Exurbs
34021,366513,Mercer County,New Jersey,5.682472382,0.056824724,Urban Burbs
34023,809858,Middlesex County,New Jersey,6.581894604,0.065818946,Urban Burbs
34025,630380,Monmouth County,New Jersey,2.099527269,0.020995273,Urban Burbs
34027,492276,Morris County,New Jersey,3.455175552,0.034551756,Urban Burbs
34029,576567,Ocean County,New Jersey,10.52124038,0.105212404,Exurbs
34031,501226,Passaic County,New Jersey,4.567201223,0.045672012,Urban Burbs
34033,66083,Salem County,New Jersey,-1.885507619,-0.018855076,Rural Middle America
34035,323444,Somerset County,New Jersey,6.776134354,0.067761344,Urban Burbs
34037,149265,Sussex County,New Jersey,-3.379224869,-0.033792249,Exurbs
34039,536499,Union County,New Jersey,7.240647233,0.072406472,Urban Burbs
34041,108692,Warren County,New Jersey,0.864829058,0.008648291,Exurbs
35001,662564,Bernalillo County,New Mexico,2.094891965,0.02094892,Big Cities
35003,3725,Catron County,New Mexico,-3.919463087,-0.039194631,Graying America
35005,65645,Chaves County,New Mexico,-0.74339249,-0.007433925,Hispanic Centers
35006,27213,Cibola County,New Mexico,-0.150663286,-0.001506633,Hispanic Centers
35007,13750,Colfax County,New Mexico,-9.912727273,-0.099127273,Hispanic Centers
35009,48376,Curry County,New Mexico,0.111625599,0.001116256,Military Posts
35011,2022,De Baca County,New Mexico,-16.02373887,-0.160237389,Hispanic Centers
35013,209233,Dona Ana County,New Mexico,4.936123843,0.049361238,Hispanic Centers
35015,53829,Eddy County,New Mexico,15.76287875,0.157628788,Hispanic Centers
35017,29514,Grant County,New Mexico,-4.502947754,-0.045029478,Hispanic Centers
35019,4687,Guadalupe County,New Mexico,-5.013868146,-0.050138681,Hispanic Centers
35021,695,Harding County,New Mexico,-5.467625899,-0.054676259,Hispanic Centers
35023,4894,Hidalgo County,New Mexico,-14.63015938,-0.146301594,Hispanic Centers
35025,64727,Lea County,New Mexico,15.02927681,0.150292768,Hispanic Centers
35027,20497,Lincoln County,New Mexico,-1.112357906,-0.011123579,Graying America
35028,17950,Los Alamos County,New Mexico,8.183844011,0.08183844,Exurbs
35029,25095,Luna County,New Mexico,1.322972704,0.013229727,Hispanic Centers
35031,71492,McKinley County,New Mexico,1.972248643,0.019722486,Native American Lands
35033,4881,Mora County,New Mexico,-14.17742266,-0.141774227,Hispanic Centers
35035,63797,Otero County,New Mexico,6.335721115,0.063357211,Military Posts
35037,9041,Quay County,New Mexico,-3.262913395,-0.032629134,Hispanic Centers
35039,40246,Rio Arriba County,New Mexico,0.29071212,0.002907121,Hispanic Centers
35041,19846,Roosevelt County,New Mexico,-3.300413181,-0.033004132,College Towns
35043,131561,Sandoval County,New Mexico,13.12927083,0.131292708,Exurbs
35045,130044,San Juan County,New Mexico,-6.446279721,-0.064462797,Native American Lands
35047,29393,San Miguel County,New Mexico,-7.457557922,-0.074575579,Hispanic Centers
35049,144170,Santa Fe County,New Mexico,7.389193313,0.073891933,Urban Burbs
35051,11988,Sierra County,New Mexico,-3.436770103,-0.034367701,Graying America
35053,17866,Socorro County,New Mexico,-7.114071421,-0.071140714,Hispanic Centers
35055,32937,Taos County,New Mexico,4.712025989,0.04712026,Hispanic Centers
